caption_word_count,emoji_count,hashtag_count,sentiment_score,reading_level,image_brightness,image_contrast,engagement_rate,monetization_clicks
13,2,18,0.3046768840633495,5,193,1.4106229458817587,0.001,14
56,2,0,0.10277850789068865,9,63,0.8902747566230518,0.001,8
47,1,18,0.9082896646534866,11,113,1.5907702219189686,0.001,15
30,4,6,0.4109981363809435,6,169,1.6604602330993015,0.15,2490
66,2,10,-0.2624161082195126,11,218,1.8807539392004273,0.001,18
126,2,4,0.2532226789554777,11,117,1.3774062480173555,0.001,13
55,5,16,0.793835248785776,4,108,1.6691350462213592,0.001,16
48,7,10,0.5072450050486923,7,179,1.6296495196574505,0.001,16
146,1,7,0.7636781141479845,6,168,0.8867135727007893,0.001,8
108,3,9,-0.12440102920153956,5,59,0.965338891906489,0.001,9
86,6,11,0.8325270655713128,11,124,1.2177235936293072,0.001,12
124,0,9,0.633416997736258,7,139,0.5285584512938728,0.001,5
143,0,12,0.593370633157118,5,150,0.9460966597365853,0.001,9
100,9,17,0.01981160464528653,7,203,1.210824310016357,0.001,12
107,6,9,0.8314870956407923,6,181,0.6621039429217156,0.001,6
129,6,18,0.4569690660898248,11,77,0.6894138316626881,0.001,6
55,0,19,0.7777592152942037,4,179,1.1948551036060118,0.001,11
47,0,16,0.041457183979407675,7,115,1.5964475473788968,0.001,15
109,3,19,-0.28152186340346524,8,193,1.7506233963810247,0.001,17
81,4,15,-0.0014942296695165114,9,173,1.319470846257123,0.001,13
44,4,4,0.18289652106277376,5,106,1.2121234813200967,0.08908627784353432,1079
39,3,2,0.3001110627182386,7,200,1.0764208526896328,0.001,10
87,7,14,0.26621382356730616,11,200,0.7894234886564093,0.001,7
93,6,1,0.31908188865484655,5,254,0.7198430042215471,0.001,7
122,8,12,0.7625586478344213,4,70,1.6878446774927123,0.001,16
34,6,7,-0.24484813071774514,5,152,1.1975099483185043,0.001,11
97,9,16,-0.025923057246693693,5,202,1.685480368219632,0.001,16
23,0,3,0.8329127356531771,8,107,1.5561245538509445,0.15,2334
111,6,18,0.3406873068374954,5,86,0.7908438715750683,0.001,7
92,0,8,0.3750848055543582,7,226,1.2654608963168386,0.001,12
119,6,14,0.21709381692092844,11,254,1.166024945634021,0.001,11
140,9,8,0.3234619524792086,5,192,1.135810259136045,0.001,11
28,7,8,-0.2028804041598482,11,205,1.3138565738057206,0.001,13
37,8,13,0.3203003491271924,6,244,1.973122851613157,0.001,19
80,2,15,0.9957596918666751,5,181,1.719350896506118,0.001,17
72,3,16,0.3490713593862764,6,96,1.8555686474455875,0.001,18
82,3,12,-0.4333963015909545,9,227,0.5444593747640563,0.001,5
133,8,8,0.6946534665259896,5,237,0.7105045501887589,0.001,7
128,6,14,0.09471314308508139,10,239,0.6271454903368452,0.001,6
130,2,6,-0.2694857772476572,9,244,0.894846507597915,0.001,8
28,9,0,0.7937797093400369,11,152,1.1628387379499756,0.001,11
129,4,0,-0.20304011669754862,10,121,1.4630798714838344,0.001,14
70,6,4,0.8811510847877999,5,220,1.251246899429903,0.15,1876
39,7,8,0.16269473566390824,7,138,1.8547758723697096,0.002243893256039454,41
18,0,11,0.61418625212455,10,107,1.9097839383407957,0.029534133316909076,564
73,1,5,0.3204937755077808,6,154,0.7452814267961884,0.15,1117
129,6,12,-0.11505979412715822,11,229,1.7793693803971775,0.001,17
61,1,7,0.5066352617438783,9,253,1.2225833060199516,0.12269801229592302,1500
98,6,14,0.9368688263352218,9,118,1.1799942069760765,0.001,11
62,8,5,0.6544554501871187,6,95,1.6774090227268523,0.15,2516
87,1,5,0.4060269948627673,8,202,0.6397107635673149,0.15,959
50,6,3,0.985942162398785,5,74,1.8237396911287198,0.13361999788560425,2436
77,3,10,-0.1020099989859729,5,170,1.506295031821422,0.001,15
17,1,17,-0.40648776813582893,7,84,1.8128924114869969,0.001,18
11,6,2,-0.4518037008261034,8,238,1.9917163665614341,0.001,19
114,4,2,0.5660318193381975,8,64,1.27700667853588,0.001,12
134,0,11,0.745348547101256,10,155,0.6398932968633935,0.001,6
119,4,5,0.45265080622679,11,177,0.7497857943963298,0.13867161870521866,1039
95,2,5,0.8575398961647975,7,123,0.9854273638314649,0.15,1478
129,6,7,0.5469640710098806,9,137,0.6553294132020644,0.001,6
136,5,14,0.05643196961353081,6,212,1.7230127392066548,0.001,17
25,7,17,-0.2281125625551776,9,78,0.9453017765491527,0.001,9
71,4,19,0.8869712178387346,4,87,1.9638292820297978,0.001,19
122,1,15,-0.34460427500378077,7,246,1.5538871478977836,0.001,15
21,8,5,0.31448260561960817,6,73,0.7601455553833365,0.15,1140
44,7,16,-0.028988112089732565,9,68,1.2140639704159104,0.001,12
20,5,8,-0.09287748872049123,9,223,1.2003263324499818,0.001,12
73,9,18,0.46875227787534457,8,98,1.2387674875004508,0.001,12
59,6,17,-0.15314459391344565,7,93,1.3035367559644033,0.001,13
78,8,4,0.8745476601135935,4,250,0.5467596234765963,0.09173512388029678,501
57,6,5,0.1090658636486862,5,203,1.5294516886154352,0.15,2294
29,2,11,0.5160630200945184,7,202,1.2307876629326648,0.001,12
110,5,10,0.5916335759928768,11,84,1.6864480983030485,0.001,16
146,6,15,0.5244125419379955,4,213,1.7230243598906458,0.001,17
77,1,19,0.8551003613395352,11,191,0.8458026829875762,0.001,8
44,2,16,-0.15330370459100284,4,105,0.5726344196401667,0.001,5
74,3,19,-0.3709181829708482,11,183,1.554850784168484,0.001,15
17,9,8,-0.416801454102426,7,81,1.9666441826958114,0.001,19
54,5,0,0.8167662257125372,6,75,1.1699869798713516,0.001,11
96,0,2,0.9599305749087732,7,192,0.8894192143903936,0.001,8
85,8,8,-0.04621018819293099,9,226,0.7350078418752215,0.001,7
85,4,18,0.5402708853624538,10,105,0.9311683960858776,0.001,9
56,6,12,-0.48663082374237665,8,86,0.9918793270571746,0.001,9
24,8,13,-0.21705273482601833,9,174,1.1358121151516967,0.001,11
114,8,19,0.5339115736924216,4,102,1.4831106848218798,0.001,14
35,0,18,-0.40116929102715077,4,235,0.9097445841203406,0.001,9
61,0,6,0.20276507487973672,5,150,0.576465145203014,0.001,5
102,2,3,0.4938748965609233,4,127,1.0599179173590794,0.001,10
30,5,11,0.6489372569582761,10,85,1.7834444242386136,0.001,17
60,1,13,0.1807238705865557,5,150,1.2475272662778256,0.001,12
47,9,1,0.4454260592445145,4,60,1.9471756366181148,0.001,19
29,0,0,0.30936344434309193,4,76,1.2554322966330975,0.001,12
141,0,17,-0.42154134187501835,7,51,0.9138482253827718,0.001,9
64,4,19,0.6142070308897698,7,71,0.7899709958678218,0.001,7
101,3,7,-0.24145712617193754,8,115,1.5417867451783644,0.001,15
37,0,2,-0.452291703149238,9,161,1.3045719286661546,0.001,13
13,3,5,0.17675187443255846,6,66,1.4059983934931624,0.15,2108
85,2,12,0.7984563809222656,8,181,1.6326901840011967,0.001,16
76,1,8,-0.27375584350845705,4,63,1.5888551963973394,0.001,15
95,8,8,-0.4807136988245375,8,56,0.5650449502523405,0.001,5
100,0,19,-0.3350311463518743,7,128,1.7038578579425423,0.001,17
114,6,8,0.045488671497410094,9,193,1.2990549605775672,0.001,12
10,3,14,0.3702578049869556,4,153,1.087562796222159,0.001,10
81,4,12,-0.21048179902116115,11,243,1.3062791394021056,0.001,13
96,9,15,0.7029460075338558,4,196,1.4186771726859875,0.001,14
15,4,1,0.629945680823623,8,50,0.7242594648106955,0.001,7
70,0,13,0.5437954248980488,9,80,1.1261230929896675,0.001,11
21,5,5,0.23120471247331598,11,177,1.0033793152822756,0.15,1505
15,8,1,0.04782543270097794,10,181,1.0256134172270577,0.001,10
36,1,7,0.0633799314472161,5,140,0.6370024076109624,0.001,6
145,6,3,0.2546058024336,10,107,0.7397652320003456,0.001,7
133,5,13,-0.3840279696760182,11,105,0.742748101379332,0.001,7
115,4,10,0.5234581943005918,11,230,1.0598371148324717,0.001,10
102,3,13,0.027261316013953096,6,92,1.8417373173121874,0.001,18
118,3,11,-0.1628618330919671,11,123,0.809041057881414,0.001,8
108,5,15,-0.08250939425204162,9,98,1.1242887615122068,0.001,11
44,3,5,-0.22955857207067326,8,161,0.9674141229487068,0.06618801082228186,640
93,4,19,0.8523521282916828,10,157,1.6810749688270072,0.001,16
65,5,0,-0.24644372545617343,8,109,0.5751896484812242,0.001,5
58,4,11,0.8243891783422939,6,143,0.7948150933038356,0.001,7
55,6,6,0.358365093952677,4,193,0.8159623135321916,0.001,8
122,8,7,0.8011764330832902,4,122,1.989444200469847,0.05661853152130181,1126
145,9,8,0.21109632535826828,5,148,1.3561625269494555,0.001,13
52,6,1,0.8914505792216105,8,237,0.7084373965752773,0.001,7
133,6,16,-0.18276388458747472,6,163,0.9082987089148482,0.001,9
106,3,19,0.33203762927091185,8,224,0.7517331411843864,0.001,7
99,0,12,-0.3112419642294963,7,64,0.686906854429172,0.001,6
48,7,4,0.17083042780354651,8,112,1.695773042611839,0.08983869035781383,1523
94,3,9,0.3548555449702635,8,77,1.2436289429905323,0.001,12
71,0,11,0.40851283325975807,7,197,1.446815205273172,0.001,14
115,4,16,0.048293195360918695,7,240,0.996876870487994,0.001,9
116,7,5,-0.38549653675032075,10,210,1.330542629100994,0.03496255714433836,465
63,3,2,0.4829891070739789,11,85,0.8863535487855456,0.001,8
135,7,14,0.2326477906799167,11,174,0.9620544123923522,0.001,9
18,7,6,-0.29468170004411465,6,190,1.4783569165500996,0.001,14
97,2,5,0.9038139541091494,10,111,0.7255251888788454,0.15,1088
46,8,3,0.9335029932751648,4,245,1.4258327887511928,0.15,2138
58,2,18,0.7849094197470534,5,200,1.7783522246346908,0.001,17
50,0,4,0.7658024507763961,10,249,0.6806348392711536,0.10564948254622357,719
26,1,2,-0.3519930861979158,7,62,1.8461919208549684,0.001,18
97,5,8,0.9901301643738516,4,137,0.6191685204483425,0.001,6
30,9,5,0.10057101979559735,11,89,1.0233638404338095,0.15,1535
60,1,12,-0.2553183261993297,6,207,1.415763972856992,0.001,14
68,5,19,0.7181525923258318,9,173,1.3391221401778053,0.001,13
50,0,3,-0.16140384730541324,8,74,0.6445866087416502,0.001,6
48,0,1,0.2892629810043872,6,250,1.6983697516787797,0.001,16
20,4,3,-0.3079759021948455,6,203,1.9597299397178791,0.001,19
148,9,7,0.21196858491383275,7,73,0.7718424337756551,0.001,7
86,8,12,0.3372122401044134,5,146,1.8426964547231943,0.001,18
136,7,9,0.16888593992701406,10,88,1.3352141631676258,0.001,13
55,2,17,-0.3957697628710205,7,158,1.903900656867991,0.001,19
54,2,8,0.22740854587414505,8,110,0.7641289376251417,0.001,7
10,0,0,0.20341426516122374,7,226,1.6880320897691368,0.001,16
117,2,12,-0.10756958406398925,8,218,0.5896723631679968,0.001,5
28,0,17,0.8824023994861547,7,247,1.8247946702040898,0.001,18
85,7,14,0.12668849904738422,9,69,1.5112391332994504,0.001,15
81,0,1,0.7961736942945776,11,221,1.055382175883645,0.001,10
118,4,10,-0.33550425554983715,5,65,0.7857002352467752,0.001,7
21,8,13,-0.021684073690727834,9,198,1.7247996478508072,0.001,17
54,6,14,-0.23550371934793995,4,64,1.4048619820922172,0.001,14
99,3,13,0.11261618177228883,11,216,1.0406237794220021,0.001,10
112,8,15,-0.3325449692436821,11,91,1.1657537372037745,0.001,11
17,8,14,0.16155220876843068,11,238,1.7398139841085647,0.001,17
100,1,18,0.03080611517235443,5,53,1.0083907900353015,0.001,10
96,9,8,-0.1650274290889922,10,201,0.6344490171648931,0.001,6
93,9,4,0.46326911792547254,7,180,1.866923258305209,0.09711721706626643,1813
91,5,4,0.926367232221748,11,163,1.0810156094870518,0.07837277951939042,847
77,3,10,-0.1893297896756197,6,178,1.0225812666728202,0.001,10
136,7,19,0.5676862598476755,4,190,0.8065994283139091,0.001,8
91,6,3,0.6135713338851145,11,103,1.8461338568425183,0.07588220176874132,1400
93,6,19,0.24718077463879362,6,131,0.8262580005317508,0.001,8
122,9,17,0.8465025191508504,11,89,1.4550093020020756,0.001,14
85,8,2,0.9495850990972601,9,176,1.8211475174121543,0.14157417363394226,2578
131,4,3,0.04336967808077419,10,188,0.5523704219048261,0.001,5
50,5,13,0.47654994700478137,5,91,1.7431875579502936,0.001,17
11,0,6,0.4933189268501683,10,142,1.1158991325346617,0.1086887011001374,1212
38,5,7,0.10545328937875675,4,53,1.4869618628978178,0.001,14
114,1,15,-0.024813388258078717,9,74,1.058606844838331,0.001,10
60,5,19,0.9006162973417202,7,149,1.5432743845212409,0.001,15
84,8,14,0.6849723239690129,6,213,0.8814423718365487,0.001,8
19,7,6,-0.3283031510381838,7,241,0.5328958136530944,0.001,5
60,8,16,-0.3201738926226695,8,174,1.9216812721819303,0.001,19
127,9,11,0.8838141532792398,10,221,0.5245516460601242,0.001,5
130,7,17,-0.37788535245961336,4,89,1.7361489344502608,0.001,17
48,2,13,0.5326320193647489,6,141,0.7537063899837106,0.001,7
37,7,14,-0.15986262958338243,5,222,1.0883303429030418,0.001,10
12,5,14,-0.447221985887572,11,185,1.7337385647590837,0.001,17
93,5,4,-0.4105436808798647,5,134,0.808898225468518,0.001,8
126,5,15,0.060283155519343046,5,84,1.7985614082875536,0.001,17
11,2,4,-0.383617322465953,9,221,1.2466384086528521,0.001,12
102,9,1,0.3949587999001811,5,195,1.0492301940759148,0.001,10
140,0,19,0.4708817670611134,6,96,1.4936566201045043,0.001,14
103,3,8,0.060202857974573476,11,202,1.0120845829714362,0.001,10
49,9,8,0.614317113577526,10,218,1.0209325384945356,0.001,10
11,5,3,0.23506378025436592,10,54,1.6002895864074547,0.001,16
90,9,14,0.1453427551031231,10,241,0.9647483368086618,0.001,9
21,1,10,0.11048213318518751,9,239,0.8011589725316377,0.001,8
74,6,0,0.14665973101830598,8,174,1.7114691919948581,0.001,17
64,6,17,0.9518314749016279,5,160,1.7080565505908476,0.001,17
54,3,0,0.5221105900576566,10,121,1.246378555560304,0.001,12
110,3,7,-0.027185229258349985,5,136,1.2899834242444326,0.001,12
71,0,15,0.600789805308348,11,52,1.5441149386514579,0.001,15
58,1,17,-0.0045989175156259665,11,214,1.2639114376436502,0.001,12
136,8,8,-0.3114276383229857,9,142,1.1255599384538488,0.001,11
32,9,11,0.21304053618347363,5,90,1.9923412899451187,0.001,19
47,7,18,0.626535788707621,8,197,0.7214606417788384,0.001,7
37,7,17,0.06648986633098186,9,244,1.389091968859791,0.001,13
30,8,4,0.8037612130710143,9,136,1.8287945391134903,0.15,2743
116,6,1,0.08042905613163975,4,217,1.5308225617716722,0.001,15
108,8,6,0.024758538260097662,9,134,1.8213849486323577,0.001,18
128,9,9,0.9973658707949,5,254,1.0045020805320088,0.001,10
82,1,14,0.22370803448509813,9,185,0.9079894643903588,0.001,9
131,5,6,0.7078318145702591,5,182,1.776908580353157,0.07887681661035659,1401
39,2,4,0.7074820840898837,5,74,1.091171864278191,0.11306725492619073,1233
117,5,14,0.889554005648769,10,88,1.5645234845859668,0.001,15
107,2,19,-0.3726574183245445,9,214,0.7216228676211713,0.001,7
41,7,19,-0.09316958535973652,4,174,1.6337571880650121,0.001,16
88,3,14,0.6516221373196509,5,154,1.323473973537304,0.001,13
50,9,9,0.3439022385978474,10,54,0.9029174598656913,0.001,9
72,5,13,0.3394224135318009,4,185,1.2417559459383576,0.001,12
32,8,9,-0.2506770471946388,4,53,1.5454154387595551,0.001,15
113,1,16,-0.07827047882910532,9,218,0.5178296132710756,0.001,5
84,1,13,0.2820011285751016,7,109,1.4562005882211941,0.001,14
57,6,1,-0.08422795298806823,10,103,1.3123861674099115,0.001,13
66,1,15,-0.18457581095192738,7,199,0.8304292516200988,0.001,8
127,1,12,-0.3683659163450058,5,127,1.629471610964295,0.001,16
109,3,8,-0.26641098211498165,6,68,0.9551914769498018,0.001,9
133,8,6,0.6533016437379595,7,254,0.9152913973198471,0.001,9
43,7,15,0.5781687708770731,10,148,1.206827523498984,0.001,12
16,1,9,-0.4312494734769326,9,117,1.5142245176335472,0.001,15
65,7,8,-0.19507387198383347,10,82,1.8932689638143816,0.001,18
74,3,6,0.34068302009907436,9,199,0.7120358646981559,0.001,7
56,1,15,-0.01605823364484027,7,242,1.0947021811276005,0.001,10
28,9,8,0.7348744040192958,6,188,0.6004843887689448,0.05448883055789544,327
135,6,16,0.6774839614932204,8,65,1.6378261212076137,0.001,16
148,5,19,0.8373708369371644,5,245,1.171599334522041,0.001,11
58,9,6,0.34439684725767394,10,176,1.5603937027822776,0.12617578125335588,1968
122,4,10,0.028114719713647762,8,142,0.9832916359644309,0.001,9
47,0,7,0.4090970442773767,8,93,1.7664758621094852,0.001,17
73,1,6,-0.3662949803818133,4,58,1.302242117360172,0.001,13
78,7,18,-0.4856209733877986,4,249,1.9154117327354827,0.001,19
145,0,19,-0.47435971981946695,5,127,0.6182219587160513,0.001,6
125,2,11,0.11131440690132421,6,128,1.2714152368131115,0.001,12
74,1,6,-0.1578836088454051,4,239,1.649682868996548,0.001,16
40,4,7,-0.26399344129992847,10,135,1.400228972110422,0.001,14
141,3,6,0.42298902342725575,10,64,0.5347912106402641,0.001,5
122,6,5,0.9926425639197718,7,55,1.9585080175158212,0.15,2937
118,4,8,-0.23337019457669544,10,50,0.9473955396138476,0.001,9
78,7,12,0.31963213632090826,5,69,0.8739167995495731,0.001,8
129,3,6,-0.3204087290001593,9,213,1.2284898134098694,0.001,12
97,5,7,0.9013546616082084,8,179,1.3132371612850233,0.15,1969
76,3,16,-0.06236724714412245,10,119,1.6494322063847382,0.001,16
84,1,16,0.8175097300650676,5,51,1.0899104864884837,0.001,10
54,0,15,-0.07538534112443473,9,180,1.1599405646933183,0.001,11
13,0,1,0.7090787202800792,9,56,1.3024398739007466,0.001820237774083363,23
116,7,7,-0.18592799983134095,4,133,1.091580649612461,0.001,10
60,3,16,-0.06081585476983342,9,241,1.871822118651734,0.001,18
59,4,12,-0.21128695189454905,6,218,1.7768779499513783,0.001,17
15,7,17,-0.10361018322551652,9,103,1.1824605426168175,0.001,11
68,6,9,0.752298632999973,9,90,0.5002922935059757,0.001,5
134,7,1,0.45854874632004616,8,164,1.851401743293921,0.001,18
39,7,1,0.10881950325583611,6,182,0.6865048601591979,0.001,6
131,5,13,0.9572815406232345,5,151,0.8667686227910694,0.001,8
134,9,15,0.1972922906943606,6,131,0.7285419265480972,0.001,7
46,1,6,0.9546399568882771,6,112,0.7697233549715357,0.15,1154
133,5,11,-0.20511961563370967,5,50,1.7043163068347522,0.001,17
110,0,13,0.856957640672424,8,74,1.3692521624988863,0.001,13
44,0,3,-0.479266693853758,10,223,1.9341427446880228,0.001,19
96,2,3,0.31795480354863614,11,192,0.8471802684855747,0.001,8
143,2,17,0.1345785914380222,9,246,1.228452362196851,0.001,12
27,4,2,0.287631768207969,6,194,1.966142553623705,0.07761894900154251,1526
122,0,0,0.3301672479215485,6,198,1.7396652714121545,0.001,17
38,9,16,0.08354703110156647,10,230,1.5929235186807367,0.001,15
86,5,6,0.9972967703291427,5,104,0.7834628020561879,0.10612038761647591,831
68,6,15,0.9647607854509388,7,156,1.6541081013645742,0.001,16
135,9,4,0.9426180650568927,10,187,1.0213476838938766,0.001,10
118,2,18,0.9686275710648817,6,234,1.2958053455701366,0.001,12
31,3,6,0.6895185981540979,4,114,1.4137418195593103,0.15,2120
77,9,13,0.9828857185394979,9,86,1.4140455672863812,0.001,14
78,9,1,0.838540337912713,9,161,1.5897852078702746,0.10017461157052279,1592
58,9,2,0.12389895554863162,10,56,1.4925531389633084,0.001,14
118,9,16,0.6771656625751117,8,125,0.6025563189658847,0.001,6
95,9,15,0.8681017676884386,10,89,1.1860205389236609,0.001,11
62,2,7,0.5689091103806387,6,227,1.496032410079969,0.11483290604222354,1717
132,0,17,0.1341735108484059,5,50,0.943989473248593,0.001,9
96,7,14,-0.4013146369753621,4,197,0.9695850308245846,0.001,9
140,9,6,0.7145454055908815,10,157,0.6868513216319233,0.001,6
51,9,8,0.9291143096897054,5,208,1.127922478962283,0.05298715146004664,597
107,1,5,0.04369489034488949,10,117,1.9802456514592621,0.15,2970
118,0,17,-0.2721409235165906,6,61,0.927979041932056,0.001,9
60,7,17,-0.010244240794166415,4,199,1.297155339029147,0.001,12
94,6,13,0.37393353726736933,8,178,1.6148558791686265,0.001,16
136,6,13,-0.02460649507664575,8,175,0.520245906326406,0.001,5
30,3,13,0.4159280952945309,10,50,1.8506593393974484,0.001,18
53,8,3,0.9502783483669459,11,180,1.0798252770874077,0.09943024035391765,1073
148,5,3,0.5061017399615237,8,166,1.8036739800664734,0.001,18
112,1,14,0.043989049428432514,11,253,0.5584214883492171,0.001,5
77,0,14,0.9036294572073023,11,198,0.7184953277955137,0.001,7
138,0,17,0.34845290305171583,7,62,0.9837941817163388,0.001,9
101,8,13,-0.30744140220115,5,238,1.0181926595949182,0.001,10
33,3,0,0.2484715077906423,6,190,1.7716913345420249,0.001,17
134,4,9,0.4804546673650749,4,154,0.5168016730823528,0.001,5
120,2,19,0.7573815487251077,10,210,1.4616676647045193,0.001,14
107,3,9,0.904715180061471,10,183,0.6969686542678254,0.001,6
148,7,9,-0.023875799425422173,9,74,1.7348234760665742,0.001,17
26,3,1,-0.2667314538814448,9,200,1.6678598989368685,0.001,16
108,8,7,-0.3892570367091764,5,137,1.249881541116801,0.001,12
91,8,0,0.6075319040624243,6,150,0.8190308382685627,0.001,8
113,5,0,0.6927373790731479,7,75,1.4517430864483345,0.001,14
28,1,3,0.11405969039225028,6,181,0.7343874764864684,0.001,7
94,9,6,0.09388811076044346,5,151,0.7850356888889802,0.001,7
17,6,8,0.9313555474819479,6,212,1.4400348533380365,0.15,2160
37,8,15,0.875021987620491,9,252,1.9868426691329366,0.001,19
14,5,4,-0.15010114712443517,9,149,1.8365912558788193,0.05210122352626931,956
110,2,1,0.6712114716247108,4,74,1.3896610365255155,0.001,13
127,6,10,0.43405059434941007,7,197,1.3078051531511357,0.001,13
73,4,17,-0.26866589132054014,9,50,1.9975773200121627,0.001,19
100,0,18,0.03515657062984057,4,143,1.3210957214508405,0.001,13
126,2,12,-0.23379058803877628,7,117,1.130174782939166,0.001,11
107,4,10,-0.05726594176724209,9,72,1.864333303663012,0.001,18
20,6,19,0.4229517636600275,7,155,0.8512764438039324,0.001,8
63,2,18,0.06289820656515954,11,199,0.6462889854452134,0.001,6
56,5,16,0.09108927975378578,6,144,1.4511350515427455,0.001,14
149,4,4,0.3094709389257847,4,111,0.6437744506531236,0.001,6
148,0,12,-0.36916379173741587,7,178,1.0597228054294403,0.001,10
14,9,19,0.6081959347741224,10,236,1.1353660783725807,0.001,11
29,5,0,0.10256430012001005,7,117,1.3213071005738497,0.001,13
55,7,9,0.22059563230348034,6,196,1.9874893186219436,0.001,19
21,0,7,0.9614495932819476,9,79,0.8314725849997712,0.15,1247
79,1,7,0.016550332477381025,9,178,1.063634567760368,0.001,10
26,3,18,0.47232840396088815,10,97,0.698360186615987,0.001,6
124,1,5,0.08875647594371605,5,68,1.4114202890498522,0.004338754827998338,61
57,8,11,0.8414240780255171,5,176,1.5915097734617503,0.018378609322683717,292
117,9,6,0.7701344004925592,9,229,1.2231152348538183,0.13881181606396295,1697
61,7,15,-0.13756359235642351,11,199,0.8687469024349566,0.001,8
105,7,8,0.5376185689163508,10,99,1.4313324037726214,0.001,14
79,3,9,-0.4022420061541895,8,243,1.3087365850532742,0.001,13
111,4,9,0.944778084294835,8,183,0.7567785851055766,0.001,7
84,3,9,0.023485162021236294,10,241,1.1085228507531955,0.001,11
91,8,19,0.7477641588771506,7,198,1.1527956374527923,0.001,11
101,1,15,-0.022352950884035105,9,196,1.9739266306571492,0.001,19
13,7,0,0.449156111795308,5,214,1.7739287482332826,0.03306638616381338,586
144,1,16,0.9753861879764976,7,112,1.6015561824103908,0.001,16
118,0,13,0.8151247946974454,4,206,1.8331655382544212,0.001,18
57,9,18,-0.2594511351426389,10,237,1.6032266087430724,0.001,16
82,2,16,0.32123264972420684,10,211,1.8551027826886,0.001,18
81,8,13,0.022797673172035182,11,178,0.581829672319262,0.001,5
125,2,7,0.15150827747243767,5,97,1.1840993139003748,0.001,11
90,8,8,0.0027746938281528744,5,138,1.6203475028627503,0.001,16
90,6,7,0.003938872293269724,5,176,1.3749436949150202,0.001,13
122,9,12,0.3138298656649171,10,198,0.76274924622618,0.001,7
105,0,16,-0.21205398631527111,8,211,1.0107381297928013,0.001,10
81,9,18,0.3060931378500471,6,203,0.9766615625400369,0.001,9
72,4,6,-0.08155184420254863,11,85,0.892020369776504,0.001,8
47,8,16,-0.06652564363730057,6,200,1.0147033302709492,0.001,10
76,2,0,0.608122043553434,11,130,1.2722799326916814,0.001,12
78,8,4,-0.4556095946600963,10,96,1.782303537174914,0.001,17
22,4,5,0.07141864401071063,8,253,1.6130489935906345,0.15,2419
40,8,1,0.1113015702304676,11,221,1.7528745560243504,0.001,17
123,9,15,0.2276652095772591,9,197,1.8254056168446295,0.001,18
31,5,4,0.503516537094308,9,76,1.1242256841464109,0.07047424204996468,792
102,8,4,0.05453017410562988,10,238,1.0190394260401208,0.001,10
76,6,11,-0.18029434354031743,10,214,0.5864350725262427,0.001,5
63,6,2,0.827309260819463,8,101,1.8957374328146515,0.15,2843
147,7,15,0.971557940021818,8,124,0.598734526907216,0.001,5
51,6,5,-0.4699779602406008,9,141,1.6117032730557055,0.12549454538044202,2022
73,8,14,0.3197002765010468,6,111,1.0671624566983808,0.001,10
135,8,14,0.01255356866379731,7,115,1.9231711617487794,0.001,19
30,5,15,-0.08451563691918612,8,201,1.1294030314011936,0.001,11
44,6,19,0.0035595863049031617,7,129,1.7249125270320746,0.001,17
39,1,12,0.45831663463930084,7,189,0.9239822482455149,0.001,9
66,8,11,-0.21392598465530765,4,193,0.94863307586577,0.001,9
56,0,9,0.8692910674869254,6,213,1.3932791148176513,0.12702507929502843,1769
28,0,13,0.1991717874092137,11,179,1.9969739505612107,0.001,19
123,2,1,-0.01163475027600741,10,239,1.2763586269687943,0.001,12
17,5,2,0.6482969973213986,7,113,1.9044629545899359,0.15,2856
35,4,8,-0.475480002145711,10,78,1.6793747423730916,0.001,16
122,1,10,0.1477792986070552,10,251,1.6937964712658524,0.001,16
80,8,10,0.03295540150184495,6,136,1.153939983693146,0.001,11
39,9,9,0.0073148649846016545,6,145,1.079813375259201,0.001,10
144,3,13,0.00560704313587479,4,80,0.7878827121362231,0.001,7
76,3,8,-0.4530929333790989,11,132,1.9459119004754803,0.001,19
74,4,19,-0.27182539548674034,10,192,1.93909041866573,0.001,19
45,7,9,-0.2871722610313784,9,232,1.6206016014652742,0.001,16
34,9,8,0.982915757229283,11,82,0.9443786747790043,0.10273481642905387,970
46,3,4,-0.46675136616408236,11,229,0.8677693105134232,0.001,8
10,4,7,-0.24938951547200267,6,149,1.9829153635804444,0.001,19
46,3,10,0.9612617629880451,7,197,0.5998142226622662,0.001,5
145,5,0,0.44238489071500653,9,122,1.7653464382119635,0.001,17
142,2,9,0.1760006809100969,9,215,1.033187000723712,0.001,10
137,7,0,-0.38185860043044517,5,180,1.1283045795908309,0.001,11
136,5,6,0.5044917424493152,7,231,1.7479664731232558,0.001,17
10,9,13,-0.2932955184780982,7,243,0.635904524008037,0.001,6
44,4,4,0.5067791832387725,6,67,1.0312545177803858,0.032133872846998826,331
113,1,16,0.9687647458000876,7,175,1.9280364157543595,0.001,19
32,9,5,0.2979589879254292,11,56,1.5485988691568846,0.15,2322
18,9,15,-0.17887301824600882,10,212,1.6324087472088356,0.001,16
43,6,10,0.43792562631939735,5,173,1.6362579514332145,0.001,16
137,1,9,0.2693945316869244,6,163,0.5908551247459168,0.001,5
13,0,14,0.299710395415969,8,133,0.8048113898906467,0.001,8
111,6,6,0.21716041917999518,7,133,1.2368948841218177,0.001,12
84,4,1,0.5106108613653337,7,132,1.0522253487130628,0.001,10
